img_path,img_gt_class_labels,img_gt_bbox_coords
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004142.jpg,"[3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 15]","[[129.0, 136.0, 35.0, 78.0], [211.0, 142.0, 28.0, 72.0], [231.0, 126.0, 25.0, 57.0], [257.0, 122.0, 33.0, 87.0], [329.0, 118.0, 28.0, 91.0], [439.0, 98.0, 40.0, 122.0], [1.0, 262.0, 131.0, 113.0], [113.0, 163.0, 83.0, 53.0], [197.0, 164.0, 78.0, 50.0], [309.0, 154.0, 84.0, 54.0], [145.0, 125.0, 30.0, 80.0], [131.0, 142.0, 187.0, 64.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004460.jpg,[3],"[[160.0, 103.0, 162.0, 153.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001807.jpg,[11],"[[1.0, 85.0, 333.0, 415.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008501.jpg,"[15, 0]","[[154.0, 160.0, 121.0, 72.0], [12.0, 30.0, 488.0, 144.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_003429.jpg,[3],"[[150.0, 151.0, 89.0, 182.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001264.jpg,[11],"[[180.0, 151.0, 100.0, 112.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001732.jpg,[3],"[[66.0, 104.0, 309.0, 396.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005277.jpg,"[19, 3]","[[32.0, 67.0, 407.0, 186.0], [304.0, 113.0, 29.0, 43.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001080.jpg,"[15, 3]","[[44.0, 121.0, 446.0, 254.0], [168.0, 116.0, 26.0, 18.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001965.jpg,"[3, 3, 3, 3, 6]","[[203.0, 53.0, 66.0, 91.0], [74.0, 59.0, 44.0, 64.0], [10.0, 57.0, 85.0, 92.0], [299.0, 128.0, 46.0, 216.0], [1.0, 128.0, 108.0, 264.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002112.jpg,"[3, 3, 9, 1]","[[40.0, 28.0, 363.0, 347.0], [380.0, 85.0, 118.0, 273.0], [13.0, 136.0, 252.0, 239.0], [301.0, 129.0, 15.0, 59.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000197.jpg,"[3, 4, 4]","[[401.0, 121.0, 22.0, 57.0], [418.0, 155.0, 47.0, 16.0], [376.0, 162.0, 55.0, 21.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007417.jpg,[6],"[[102.0, 118.0, 44.0, 88.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_005878.jpg,[17],"[[100.0, 92.0, 223.0, 130.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004540.jpg,[3],"[[296.0, 158.0, 88.0, 89.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000856.jpg,"[6, 3]","[[158.0, 163.0, 240.0, 148.0], [225.0, 68.0, 80.0, 238.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001105.jpg,[13],"[[1.0, 226.0, 499.0, 52.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_002728.jpg,"[13, 3, 3]","[[264.0, 170.0, 112.0, 66.0], [333.0, 1.0, 167.0, 331.0], [1.0, 1.0, 222.0, 333.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004968.jpg,"[19, 19, 3, 3, 3]","[[99.0, 258.0, 32.0, 26.0], [128.0, 261.0, 17.0, 19.0], [2.0, 255.0, 41.0, 113.0], [48.0, 258.0, 15.0, 55.0], [74.0, 266.0, 14.0, 36.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002227.jpg,"[6, 6]","[[86.0, 129.0, 133.0, 184.0], [149.0, 139.0, 130.0, 174.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002420.jpg,[5],"[[143.0, 174.0, 178.0, 96.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003254.jpg,"[12, 12]","[[187.0, 281.0, 56.0, 46.0], [280.0, 312.0, 42.0, 26.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000830.jpg,"[19, 19, 19]","[[33.0, 34.0, 287.0, 396.0], [1.0, 105.0, 172.0, 275.0], [314.0, 220.0, 33.0, 88.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000456.jpg,[6],"[[122.0, 136.0, 220.0, 220.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002147.jpg,"[2, 10, 9]","[[68.0, 77.0, 274.0, 362.0], [1.0, 17.0, 374.0, 483.0], [140.0, 1.0, 137.0, 31.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000316.jpg,[3],"[[75.0, 95.0, 321.0, 280.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004647.jpg,"[3, 6]","[[172.0, 53.0, 172.0, 447.0], [1.0, 223.0, 202.0, 263.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_003189.jpg,"[5, 3, 16, 16, 16]","[[175.0, 170.0, 96.0, 164.0], [163.0, 54.0, 126.0, 230.0], [177.0, 328.0, 91.0, 149.0], [143.0, 285.0, 71.0, 63.0], [90.0, 269.0, 49.0, 90.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007260.jpg,[2],"[[1.0, 132.0, 499.0, 243.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001171.jpg,"[3, 3]","[[295.0, 121.0, 87.0, 159.0], [32.0, 97.0, 51.0, 141.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_006941.jpg,"[1, 3]","[[167.0, 28.0, 91.0, 222.0], [1.0, 35.0, 420.0, 340.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_004292.jpg,"[3, 3]","[[298.0, 134.0, 37.0, 115.0], [213.0, 144.0, 22.0, 55.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001665.jpg,[3],"[[416.0, 142.0, 28.0, 68.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006011.jpg,[2],"[[1.0, 45.0, 455.0, 272.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000851.jpg,[3],"[[55.0, 235.0, 193.0, 265.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001596.jpg,"[3, 3, 3, 9, 9]","[[53.0, 6.0, 259.0, 369.0], [454.0, 73.0, 46.0, 69.0], [377.0, 1.0, 76.0, 290.0], [288.0, 128.0, 75.0, 108.0], [277.0, 140.0, 60.0, 135.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002064.jpg,"[4, 15, 15, 15, 4]","[[77.0, 74.0, 280.0, 276.0], [76.0, 86.0, 45.0, 38.0], [133.0, 80.0, 123.0, 50.0], [378.0, 67.0, 122.0, 72.0], [62.0, 78.0, 256.0, 236.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004319.jpg,[6],"[[150.0, 68.0, 191.0, 243.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000048.jpg,[2],"[[1.0, 60.0, 374.0, 440.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003438.jpg,[3],"[[58.0, 69.0, 51.0, 84.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_003000.jpg,[3],"[[190.0, 142.0, 148.0, 176.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000318.jpg,[3],"[[275.0, 26.0, 204.0, 430.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003310.jpg,"[3, 15, 15]","[[177.0, 57.0, 179.0, 318.0], [1.0, 1.0, 161.0, 374.0], [94.0, 1.0, 406.0, 318.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_004134.jpg,[3],"[[168.0, 121.0, 316.0, 288.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002954.jpg,"[3, 3, 3]","[[107.0, 217.0, 122.0, 81.0], [298.0, 102.0, 106.0, 115.0], [356.0, 4.0, 144.0, 211.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000578.jpg,"[9, 14, 14, 3]","[[69.0, 246.0, 28.0, 85.0], [1.0, 128.0, 77.0, 130.0], [299.0, 193.0, 130.0, 182.0], [75.0, 103.0, 226.0, 262.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002046.jpg,[3],"[[206.0, 100.0, 197.0, 275.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000567.jpg,[3],"[[91.0, 51.0, 320.0, 282.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000918.jpg,[11],"[[80.0, 50.0, 67.0, 67.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001414.jpg,[3],"[[29.0, 56.0, 159.0, 305.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005582.jpg,"[1, 3]","[[53.0, 101.0, 85.0, 57.0], [34.0, 90.0, 255.0, 362.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000535.jpg,"[3, 3, 3]","[[221.0, 16.0, 81.0, 258.0], [90.0, 89.0, 89.0, 207.0], [157.0, 50.0, 63.0, 227.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002977.jpg,"[11, 11, 11, 11, 11, 11, 11, 11, 11]","[[486.0, 172.0, 14.0, 57.0], [459.0, 167.0, 30.0, 76.0], [326.0, 170.0, 24.0, 71.0], [236.0, 155.0, 31.0, 97.0], [215.0, 153.0, 37.0, 99.0], [200.0, 202.0, 27.0, 46.0], [183.0, 174.0, 39.0, 75.0], [108.0, 181.0, 56.0, 81.0], [122.0, 161.0, 22.0, 64.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005312.jpg,[3],"[[42.0, 9.0, 458.0, 366.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_007387.jpg,[13],"[[19.0, 25.0, 465.0, 220.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000839.jpg,[2],"[[35.0, 18.0, 391.0, 482.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000249.jpg,"[15, 3]","[[470.0, 225.0, 18.0, 16.0], [458.0, 230.0, 22.0, 49.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004626.jpg,[0],"[[164.0, 14.0, 167.0, 127.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001694.jpg,[8],"[[188.0, 131.0, 111.0, 170.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001638.jpg,"[15, 3, 3, 3, 3, 3]","[[57.0, 70.0, 397.0, 247.0], [404.0, 71.0, 36.0, 58.0], [375.0, 80.0, 28.0, 59.0], [380.0, 66.0, 28.0, 37.0], [106.0, 52.0, 25.0, 36.0], [75.0, 59.0, 27.0, 31.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006003.jpg,"[15, 15]","[[162.0, 199.0, 58.0, 49.0], [145.0, 227.0, 19.0, 19.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_006858.jpg,[3],"[[199.0, 45.0, 128.0, 355.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002416.jpg,"[5, 5]","[[254.0, 123.0, 167.0, 176.0], [112.0, 6.0, 157.0, 299.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000493.jpg,"[3, 3, 3, 7, 10, 9]","[[108.0, 132.0, 143.0, 243.0], [177.0, 76.0, 294.0, 299.0], [314.0, 161.0, 57.0, 81.0], [1.0, 65.0, 499.0, 310.0], [327.0, 1.0, 135.0, 119.0], [444.0, 41.0, 56.0, 80.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000085.jpg,[3],"[[82.0, 1.0, 381.0, 224.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003999.jpg,[3],"[[114.0, 67.0, 190.0, 144.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000102.jpg,"[12, 12, 12]","[[1.0, 1.0, 215.0, 185.0], [112.0, 1.0, 388.0, 137.0], [1.0, 96.0, 498.0, 279.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005128.jpg,[2],"[[76.0, 123.0, 320.0, 159.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000002.jpg,"[2, 6]","[[66.0, 199.0, 240.0, 157.0], [109.0, 66.0, 120.0, 155.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002809.jpg,[11],"[[18.0, 29.0, 317.0, 379.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005898.jpg,[3],"[[127.0, 136.0, 96.0, 161.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008208.jpg,"[16, 16]","[[26.0, 206.0, 86.0, 58.0], [260.0, 211.0, 76.0, 60.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005079.jpg,"[3, 1]","[[1.0, 109.0, 381.0, 266.0], [182.0, 200.0, 41.0, 59.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003896.jpg,"[0, 3, 3]","[[130.0, 216.0, 112.0, 80.0], [229.0, 275.0, 116.0, 225.0], [38.0, 284.0, 100.0, 216.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003128.jpg,"[5, 3, 3, 3]","[[52.0, 65.0, 406.0, 268.0], [197.0, 146.0, 97.0, 187.0], [198.0, 25.0, 131.0, 226.0], [11.0, 145.0, 106.0, 174.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007421.jpg,"[3, 4]","[[44.0, 64.0, 123.0, 184.0], [41.0, 147.0, 172.0, 146.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004406.jpg,[0],"[[53.0, 74.0, 447.0, 192.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002854.jpg,[3],"[[249.0, 268.0, 77.0, 107.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_005696.jpg,[6],"[[4.0, 101.0, 321.0, 335.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001629.jpg,"[3, 3, 1]","[[171.0, 57.0, 248.0, 318.0], [1.0, 138.0, 101.0, 237.0], [27.0, 342.0, 81.0, 33.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000846.jpg,[10],"[[1.0, 1.0, 499.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001810.jpg,"[17, 3]","[[61.0, 46.0, 317.0, 196.0], [188.0, 48.0, 105.0, 180.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000072.jpg,[6],"[[117.0, 58.0, 320.0, 317.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007630.jpg,[2],"[[45.0, 71.0, 301.0, 207.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000615.jpg,"[3, 4, 3, 3]","[[123.0, 51.0, 164.0, 288.0], [50.0, 179.0, 261.0, 196.0], [114.0, 184.0, 87.0, 187.0], [1.0, 111.0, 94.0, 264.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000997.jpg,[3],"[[52.0, 37.0, 236.0, 315.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003906.jpg,[3],"[[159.0, 43.0, 177.0, 277.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005140.jpg,[3],"[[206.0, 121.0, 149.0, 143.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001585.jpg,"[3, 15]","[[4.0, 103.0, 325.0, 394.0], [4.0, 127.0, 326.0, 370.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004620.jpg,[0],"[[10.0, 69.0, 476.0, 244.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_005934.jpg,"[5, 3]","[[219.0, 34.0, 281.0, 255.0], [318.0, 1.0, 110.0, 141.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003236.jpg,"[6, 3, 9]","[[214.0, 128.0, 151.0, 190.0], [1.0, 42.0, 410.0, 333.0], [281.0, 1.0, 219.0, 245.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000764.jpg,[13],"[[1.0, 90.0, 499.0, 244.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000883.jpg,[0],"[[1.0, 1.0, 499.0, 341.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001116.jpg,[3],"[[95.0, 73.0, 148.0, 335.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004763.jpg,"[9, 9, 9, 9]","[[319.0, 1.0, 181.0, 305.0], [1.0, 128.0, 168.0, 167.0], [1.0, 1.0, 324.0, 362.0], [349.0, 35.0, 92.0, 236.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004217.jpg,[9],"[[115.0, 251.0, 100.0, 164.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002487.jpg,"[10, 9, 9, 9, 9, 16]","[[157.0, 179.0, 176.0, 154.0], [172.0, 150.0, 70.0, 134.0], [255.0, 151.0, 83.0, 140.0], [279.0, 171.0, 103.0, 162.0], [102.0, 160.0, 91.0, 159.0], [1.0, 1.0, 98.0, 261.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_006807.jpg,"[4, 3, 3, 16, 4]","[[1.0, 229.0, 108.0, 146.0], [353.0, 121.0, 147.0, 254.0], [12.0, 57.0, 134.0, 318.0], [221.0, 112.0, 88.0, 161.0], [317.0, 288.0, 99.0, 87.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_004007.jpg,[3],"[[89.0, 67.0, 179.0, 213.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_005349.jpg,[15],"[[9.0, 22.0, 482.0, 176.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_007183.jpg,[3],"[[29.0, 73.0, 124.0, 347.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002383.jpg,[17],"[[81.0, 16.0, 168.0, 401.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001318.jpg,[3],"[[73.0, 66.0, 149.0, 392.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000458.jpg,[3],"[[109.0, 19.0, 307.0, 202.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006857.jpg,[3],"[[1.0, 60.0, 383.0, 315.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001399.jpg,"[6, 6, 3]","[[171.0, 164.0, 96.0, 103.0], [299.0, 176.0, 97.0, 92.0], [258.0, 72.0, 27.0, 78.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004199.jpg,[3],"[[1.0, 148.0, 234.0, 352.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004365.jpg,"[17, 3]","[[23.0, 140.0, 240.0, 336.0], [36.0, 41.0, 242.0, 370.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_001289.jpg,[11],"[[157.0, 98.0, 198.0, 90.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004871.jpg,"[18, 18, 18, 3, 3, 3, 3]","[[349.0, 175.0, 45.0, 15.0], [410.0, 147.0, 65.0, 41.0], [103.0, 177.0, 23.0, 10.0], [82.0, 180.0, 9.0, 18.0], [39.0, 186.0, 9.0, 10.0], [68.0, 188.0, 7.0, 8.0], [491.0, 172.0, 7.0, 10.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001595.jpg,[3],"[[127.0, 94.0, 102.0, 404.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004469.jpg,"[18, 18, 18, 18, 18]","[[19.0, 175.0, 127.0, 53.0], [115.0, 179.0, 98.0, 38.0], [209.0, 187.0, 34.0, 23.0], [242.0, 193.0, 33.0, 16.0], [352.0, 193.0, 26.0, 10.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001440.jpg,"[15, 15, 15, 15, 3, 3]","[[205.0, 79.0, 63.0, 37.0], [14.0, 67.0, 118.0, 72.0], [1.0, 135.0, 108.0, 343.0], [1.0, 106.0, 44.0, 30.0], [59.0, 97.0, 250.0, 403.0], [5.0, 51.0, 302.0, 449.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000086.jpg,"[15, 18]","[[62.0, 124.0, 384.0, 169.0], [11.0, 57.0, 135.0, 48.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002348.jpg,"[19, 19]","[[479.0, 48.0, 21.0, 183.0], [113.0, 95.0, 340.0, 96.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_002272.jpg,[0],"[[52.0, 68.0, 379.0, 155.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_003034.jpg,"[1, 1, 1, 1]","[[297.0, 1.0, 77.0, 332.0], [210.0, 10.0, 82.0, 314.0], [106.0, 31.0, 92.0, 302.0], [1.0, 75.0, 77.0, 257.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000468.jpg,[16],"[[25.0, 4.0, 401.0, 365.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000422.jpg,[6],"[[5.0, 55.0, 307.0, 424.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000054.jpg,"[3, 3, 3]","[[363.0, 164.0, 135.0, 169.0], [250.0, 76.0, 242.0, 296.0], [1.0, 80.0, 219.0, 294.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000555.jpg,[3],"[[321.0, 84.0, 53.0, 161.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005415.jpg,[19],"[[31.0, 121.0, 462.0, 76.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007176.jpg,[2],"[[87.0, 82.0, 338.0, 164.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000887.jpg,[0],"[[13.0, 37.0, 487.0, 264.0]]"
